id,prompt,answer,category,subcategory,source,is_augmented,parse_status,target_text,num_examples,examples_json,rule_type,confidence_hint
30b018de,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
16.52 m becomes 27.52
25.59 m becomes 42.64
19.69 m becomes 32.81
Now, convert the following measurement: 31.67 m",52.77,unit,length_unit,original,False,ok,31.67 m,3,"[[""16.52 m"", ""27.52""], [""25.59 m"", ""42.64""], [""19.69 m"", ""32.81""]]",length_unit,original_classified
30d7ac17,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
25.67 m becomes 45.05
45.54 m becomes 79.92
12.79 m becomes 22.45
44.99 m becomes 78.96
Now, convert the following measurement: 12.66 m",22.22,unit,length_unit,original,False,ok,12.66 m,4,"[[""25.67 m"", ""45.05""], [""45.54 m"", ""79.92""], [""12.79 m"", ""22.45""], [""44.99 m"", ""78.96""]]",length_unit,original_classified
31092823,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
16.13 m becomes 12.90
15.68 m becomes 12.54
39.84 m becomes 31.87
39.11 m becomes 31.29
25.63 m becomes 20.50
Now, convert the following measurement: 38.41 m",30.73,unit,length_unit,original,False,ok,38.41 m,5,"[[""16.13 m"", ""12.90""], [""15.68 m"", ""12.54""], [""39.84 m"", ""31.87""], [""39.11 m"", ""31.29""], [""25.63 m"", ""20.50""]]",length_unit,original_classified
311076df,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
35.39 m becomes 69.55
46.2 m becomes 90.79
11.21 m becomes 22.03
Now, convert the following measurement: 45.95 m",90.30,unit,length_unit,original,False,ok,45.95 m,3,"[[""35.39 m"", ""69.55""], [""46.2 m"", ""90.79""], [""11.21 m"", ""22.03""]]",length_unit,original_classified
316865b5,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
33.96 m becomes 49.16
13.65 m becomes 19.76
41.14 m becomes 59.55
Now, convert the following measurement: 13.64 m",19.74,unit,length_unit,original,False,ok,13.64 m,3,"[[""33.96 m"", ""49.16""], [""13.65 m"", ""19.76""], [""41.14 m"", ""59.55""]]",length_unit,original_classified
31810496,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
38.94 m becomes 22.51
5.69 m becomes 3.29
32.06 m becomes 18.53
Now, convert the following measurement: 5.79 m",3.35,unit,length_unit,original,False,ok,5.79 m,3,"[[""38.94 m"", ""22.51""], [""5.69 m"", ""3.29""], [""32.06 m"", ""18.53""]]",length_unit,original_classified
31adea79,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
37.82 m becomes 24.19
41.57 m becomes 26.59
27.38 m becomes 17.51
Now, convert the following measurement: 29.77 m",19.04,unit,length_unit,original,False,ok,29.77 m,3,"[[""37.82 m"", ""24.19""], [""41.57 m"", ""26.59""], [""27.38 m"", ""17.51""]]",length_unit,original_classified
31c682d7,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
36.64 m becomes 51.44
39.57 m becomes 55.55
5.9 m becomes 8.28
31.53 m becomes 44.26
Now, convert the following measurement: 16.21 m",22.76,unit,length_unit,original,False,ok,16.21 m,4,"[[""36.64 m"", ""51.44""], [""39.57 m"", ""55.55""], [""5.9 m"", ""8.28""], [""31.53 m"", ""44.26""]]",length_unit,original_classified
31ea8ff2,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
19.02 m becomes 22.11
35.28 m becomes 41.01
44.64 m becomes 51.89
Now, convert the following measurement: 48.91 m",56.85,unit,length_unit,original,False,ok,48.91 m,3,"[[""19.02 m"", ""22.11""], [""35.28 m"", ""41.01""], [""44.64 m"", ""51.89""]]",length_unit,original_classified
31ec2f8e,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
38.66 m becomes 26.62
43.04 m becomes 29.64
19.94 m becomes 13.73
38.72 m becomes 26.66
Now, convert the following measurement: 30.75 m",21.17,unit,length_unit,original,False,ok,30.75 m,4,"[[""38.66 m"", ""26.62""], [""43.04 m"", ""29.64""], [""19.94 m"", ""13.73""], [""38.72 m"", ""26.66""]]",length_unit,original_classified
3201222f,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
25.8 m becomes 34.56
15.96 m becomes 21.38
34.79 m becomes 46.61
35.26 m becomes 47.24
40.22 m becomes 53.88
Now, convert the following measurement: 43.17 m",57.83,unit,length_unit,original,False,ok,43.17 m,5,"[[""25.8 m"", ""34.56""], [""15.96 m"", ""21.38""], [""34.79 m"", ""46.61""], [""35.26 m"", ""47.24""], [""40.22 m"", ""53.88""]]",length_unit,original_classified
3209611f,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
36.51 m becomes 26.42
6.73 m becomes 4.87
20.72 m becomes 14.99
22.25 m becomes 16.10
Now, convert the following measurement: 8.56 m",6.19,unit,length_unit,original,False,ok,8.56 m,4,"[[""36.51 m"", ""26.42""], [""6.73 m"", ""4.87""], [""20.72 m"", ""14.99""], [""22.25 m"", ""16.10""]]",length_unit,original_classified
32570e3b,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
16.43 m becomes 28.45
5.56 m becomes 9.63
7.12 m becomes 12.33
Now, convert the following measurement: 46.76 m",80.98,unit,length_unit,original,False,ok,46.76 m,3,"[[""16.43 m"", ""28.45""], [""5.56 m"", ""9.63""], [""7.12 m"", ""12.33""]]",length_unit,original_classified
326446da,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
13.29 m becomes 13.85
26.07 m becomes 27.16
25.74 m becomes 26.82
Now, convert the following measurement: 38.63 m",40.25,unit,length_unit,original,False,ok,38.63 m,3,"[[""13.29 m"", ""13.85""], [""26.07 m"", ""27.16""], [""25.74 m"", ""26.82""]]",length_unit,original_classified
328f099c,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
16.01 m becomes 13.51
37.44 m becomes 31.60
33.37 m becomes 28.17
Now, convert the following measurement: 26.64 m",22.49,unit,length_unit,original,False,ok,26.64 m,3,"[[""16.01 m"", ""13.51""], [""37.44 m"", ""31.60""], [""33.37 m"", ""28.17""]]",length_unit,original_classified
32b17b5c,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
42.31 m becomes 27.67
5.42 m becomes 3.54
35.98 m becomes 23.53
15.63 m becomes 10.22
41.64 m becomes 27.23
Now, convert the following measurement: 7.04 m",4.60,unit,length_unit,original,False,ok,7.04 m,5,"[[""42.31 m"", ""27.67""], [""5.42 m"", ""3.54""], [""35.98 m"", ""23.53""], [""15.63 m"", ""10.22""], [""41.64 m"", ""27.23""]]",length_unit,original_classified
330362ed,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
11.0 m becomes 14.82
34.41 m becomes 46.37
22.21 m becomes 29.93
34.18 m becomes 46.06
9.2 m becomes 12.40
Now, convert the following measurement: 48.29 m",65.07,unit,length_unit,original,False,ok,48.29 m,5,"[[""11.0 m"", ""14.82""], [""34.41 m"", ""46.37""], [""22.21 m"", ""29.93""], [""34.18 m"", ""46.06""], [""9.2 m"", ""12.40""]]",length_unit,original_classified
33476ff1,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
26.73 m becomes 34.59
11.94 m becomes 15.45
8.36 m becomes 10.82
41.14 m becomes 53.23
Now, convert the following measurement: 7.34 m",9.50,unit,length_unit,original,False,ok,7.34 m,4,"[[""26.73 m"", ""34.59""], [""11.94 m"", ""15.45""], [""8.36 m"", ""10.82""], [""41.14 m"", ""53.23""]]",length_unit,original_classified
335fa8ce,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
44.53 m becomes 76.71
19.02 m becomes 32.77
34.19 m becomes 58.90
44.98 m becomes 77.49
38.48 m becomes 66.29
Now, convert the following measurement: 36.36 m",62.64,unit,length_unit,original,False,ok,36.36 m,5,"[[""44.53 m"", ""76.71""], [""19.02 m"", ""32.77""], [""34.19 m"", ""58.90""], [""44.98 m"", ""77.49""], [""38.48 m"", ""66.29""]]",length_unit,original_classified
33c4ff9f,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
44.41 m becomes 36.18
20.22 m becomes 16.47
31.87 m becomes 25.97
Now, convert the following measurement: 45.38 m",36.97,unit,length_unit,original,False,ok,45.38 m,3,"[[""44.41 m"", ""36.18""], [""20.22 m"", ""16.47""], [""31.87 m"", ""25.97""]]",length_unit,original_classified
33cd307c,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
35.27 m becomes 22.91
9.65 m becomes 6.27
5.2 m becomes 3.38
17.63 m becomes 11.45
43.11 m becomes 28.00
Now, convert the following measurement: 32.24 m",20.94,unit,length_unit,original,False,ok,32.24 m,5,"[[""35.27 m"", ""22.91""], [""9.65 m"", ""6.27""], [""5.2 m"", ""3.38""], [""17.63 m"", ""11.45""], [""43.11 m"", ""28.00""]]",length_unit,original_classified
33ff2c93,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
42.54 m becomes 46.31
16.73 m becomes 18.21
45.36 m becomes 49.38
Now, convert the following measurement: 43.4 m",47.25,unit,length_unit,original,False,ok,43.4 m,3,"[[""42.54 m"", ""46.31""], [""16.73 m"", ""18.21""], [""45.36 m"", ""49.38""]]",length_unit,original_classified
340f68d0,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
44.41 m becomes 64.87
10.79 m becomes 15.76
28.57 m becomes 41.73
Now, convert the following measurement: 10.24 m",14.96,unit,length_unit,original,False,ok,10.24 m,3,"[[""44.41 m"", ""64.87""], [""10.79 m"", ""15.76""], [""28.57 m"", ""41.73""]]",length_unit,original_classified
344e524b,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
49.64 m becomes 66.08
33.69 m becomes 44.85
39.29 m becomes 52.30
35.66 m becomes 47.47
7.67 m becomes 10.21
Now, convert the following measurement: 34.88 m",46.43,unit,length_unit,original,False,ok,34.88 m,5,"[[""49.64 m"", ""66.08""], [""33.69 m"", ""44.85""], [""39.29 m"", ""52.30""], [""35.66 m"", ""47.47""], [""7.67 m"", ""10.21""]]",length_unit,original_classified
34514d28,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
23.52 m becomes 23.52
27.3 m becomes 27.30
34.82 m becomes 34.82
23.02 m becomes 23.02
Now, convert the following measurement: 43.6 m",43.60,unit,length_unit,original,False,ok,43.6 m,4,"[[""23.52 m"", ""23.52""], [""27.3 m"", ""27.30""], [""34.82 m"", ""34.82""], [""23.02 m"", ""23.02""]]",length_unit,original_classified
3465a931,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
35.78 m becomes 34.33
33.2 m becomes 31.85
24.21 m becomes 23.23
22.32 m becomes 21.41
Now, convert the following measurement: 44.85 m",43.03,unit,length_unit,original,False,ok,44.85 m,4,"[[""35.78 m"", ""34.33""], [""33.2 m"", ""31.85""], [""24.21 m"", ""23.23""], [""22.32 m"", ""21.41""]]",length_unit,original_classified
34a364f7,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
28.1 m becomes 42.09
17.53 m becomes 26.26
21.8 m becomes 32.65
Now, convert the following measurement: 36.92 m",55.30,unit,length_unit,original,False,ok,36.92 m,3,"[[""28.1 m"", ""42.09""], [""17.53 m"", ""26.26""], [""21.8 m"", ""32.65""]]",length_unit,original_classified
34f18cf1,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
38.5 m becomes 37.24
6.9 m becomes 6.68
44.95 m becomes 43.48
Now, convert the following measurement: 40.52 m",39.20,unit,length_unit,original,False,ok,40.52 m,3,"[[""38.5 m"", ""37.24""], [""6.9 m"", ""6.68""], [""44.95 m"", ""43.48""]]",length_unit,original_classified
3572a253,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
30.7 m becomes 39.01
7.24 m becomes 9.20
31.03 m becomes 39.43
Now, convert the following measurement: 10.37 m",13.18,unit,length_unit,original,False,ok,10.37 m,3,"[[""30.7 m"", ""39.01""], [""7.24 m"", ""9.20""], [""31.03 m"", ""39.43""]]",length_unit,original_classified
358eec3b,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
47.7 m becomes 58.28
37.16 m becomes 45.41
30.88 m becomes 37.73
Now, convert the following measurement: 43.4 m",53.03,unit,length_unit,original,False,ok,43.4 m,3,"[[""47.7 m"", ""58.28""], [""37.16 m"", ""45.41""], [""30.88 m"", ""37.73""]]",length_unit,original_classified
35be20ab,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
28.06 m becomes 23.93
23.18 m becomes 19.77
41.15 m becomes 35.09
20.93 m becomes 17.85
Now, convert the following measurement: 29.32 m",25.00,unit,length_unit,original,False,ok,29.32 m,4,"[[""28.06 m"", ""23.93""], [""23.18 m"", ""19.77""], [""41.15 m"", ""35.09""], [""20.93 m"", ""17.85""]]",length_unit,original_classified
35d0560a,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
42.58 m becomes 54.97
39.02 m becomes 50.38
16.0 m becomes 20.66
Now, convert the following measurement: 31.52 m",40.69,unit,length_unit,original,False,ok,31.52 m,3,"[[""42.58 m"", ""54.97""], [""39.02 m"", ""50.38""], [""16.0 m"", ""20.66""]]",length_unit,original_classified
361fb6b9,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
15.65 m becomes 27.66
5.68 m becomes 10.04
35.25 m becomes 62.30
17.11 m becomes 30.24
19.92 m becomes 35.21
Now, convert the following measurement: 39.89 m",70.50,unit,length_unit,original,False,ok,39.89 m,5,"[[""15.65 m"", ""27.66""], [""5.68 m"", ""10.04""], [""35.25 m"", ""62.30""], [""17.11 m"", ""30.24""], [""19.92 m"", ""35.21""]]",length_unit,original_classified
3624fa25,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
45.31 m becomes 60.85
7.77 m becomes 10.43
27.49 m becomes 36.92
Now, convert the following measurement: 8.99 m",12.07,unit,length_unit,original,False,ok,8.99 m,3,"[[""45.31 m"", ""60.85""], [""7.77 m"", ""10.43""], [""27.49 m"", ""36.92""]]",length_unit,original_classified
362b4b99,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
5.97 m becomes 5.53
19.17 m becomes 17.75
18.63 m becomes 17.25
16.71 m becomes 15.47
9.13 m becomes 8.45
Now, convert the following measurement: 49.34 m",45.69,unit,length_unit,original,False,ok,49.34 m,5,"[[""5.97 m"", ""5.53""], [""19.17 m"", ""17.75""], [""18.63 m"", ""17.25""], [""16.71 m"", ""15.47""], [""9.13 m"", ""8.45""]]",length_unit,original_classified
36391105,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
30.55 m becomes 53.57
37.71 m becomes 66.13
37.8 m becomes 66.29
Now, convert the following measurement: 10.1 m",17.71,unit,length_unit,original,False,ok,10.1 m,3,"[[""30.55 m"", ""53.57""], [""37.71 m"", ""66.13""], [""37.8 m"", ""66.29""]]",length_unit,original_classified
36a2e83b,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
31.78 m becomes 54.71
11.92 m becomes 20.52
6.54 m becomes 11.26
19.71 m becomes 33.93
Now, convert the following measurement: 5.06 m",8.71,unit,length_unit,original,False,ok,5.06 m,4,"[[""31.78 m"", ""54.71""], [""11.92 m"", ""20.52""], [""6.54 m"", ""11.26""], [""19.71 m"", ""33.93""]]",length_unit,original_classified
36caeddc,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
30.5 m becomes 59.41
16.03 m becomes 31.22
30.37 m becomes 59.16
Now, convert the following measurement: 7.13 m",13.89,unit,length_unit,original,False,ok,7.13 m,3,"[[""30.5 m"", ""59.41""], [""16.03 m"", ""31.22""], [""30.37 m"", ""59.16""]]",length_unit,original_classified
371925d7,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
19.28 m becomes 14.15
24.78 m becomes 18.18
13.1 m becomes 9.61
28.92 m becomes 21.22
Now, convert the following measurement: 47.99 m",35.21,unit,length_unit,original,False,ok,47.99 m,4,"[[""19.28 m"", ""14.15""], [""24.78 m"", ""18.18""], [""13.1 m"", ""9.61""], [""28.92 m"", ""21.22""]]",length_unit,original_classified
3742dbc3,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
17.77 m becomes 15.70
49.91 m becomes 44.11
36.1 m becomes 31.90
10.99 m becomes 9.71
18.78 m becomes 16.60
Now, convert the following measurement: 36.58 m",32.33,unit,length_unit,original,False,ok,36.58 m,5,"[[""17.77 m"", ""15.70""], [""49.91 m"", ""44.11""], [""36.1 m"", ""31.90""], [""10.99 m"", ""9.71""], [""18.78 m"", ""16.60""]]",length_unit,original_classified
37519088,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
20.12 m becomes 17.34
42.72 m becomes 36.82
25.22 m becomes 21.74
8.37 m becomes 7.21
Now, convert the following measurement: 43.04 m",37.10,unit,length_unit,original,False,ok,43.04 m,4,"[[""20.12 m"", ""17.34""], [""42.72 m"", ""36.82""], [""25.22 m"", ""21.74""], [""8.37 m"", ""7.21""]]",length_unit,original_classified
37a0c36f,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
29.96 m becomes 29.42
36.71 m becomes 36.05
18.21 m becomes 17.88
Now, convert the following measurement: 15.28 m",15.00,unit,length_unit,original,False,ok,15.28 m,3,"[[""29.96 m"", ""29.42""], [""36.71 m"", ""36.05""], [""18.21 m"", ""17.88""]]",length_unit,original_classified
37ad2b0b,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
49.47 m becomes 31.43
9.86 m becomes 6.26
36.27 m becomes 23.04
36.94 m becomes 23.47
22.5 m becomes 14.29
Now, convert the following measurement: 27.97 m",17.77,unit,length_unit,original,False,ok,27.97 m,5,"[[""49.47 m"", ""31.43""], [""9.86 m"", ""6.26""], [""36.27 m"", ""23.04""], [""36.94 m"", ""23.47""], [""22.5 m"", ""14.29""]]",length_unit,original_classified
37c38318,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
12.8 m becomes 6.90
13.6 m becomes 7.33
21.93 m becomes 11.83
25.49 m becomes 13.75
Now, convert the following measurement: 12.26 m",6.61,unit,length_unit,original,False,ok,12.26 m,4,"[[""12.8 m"", ""6.90""], [""13.6 m"", ""7.33""], [""21.93 m"", ""11.83""], [""25.49 m"", ""13.75""]]",length_unit,original_classified
37c4e709,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
38.82 m becomes 32.29
33.16 m becomes 27.58
42.2 m becomes 35.10
Now, convert the following measurement: 39.87 m",33.17,unit,length_unit,original,False,ok,39.87 m,3,"[[""38.82 m"", ""32.29""], [""33.16 m"", ""27.58""], [""42.2 m"", ""35.10""]]",length_unit,original_classified
37c62354,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
18.62 m becomes 33.79
48.28 m becomes 87.62
17.51 m becomes 31.78
16.5 m becomes 29.95
39.1 m becomes 70.96
Now, convert the following measurement: 10.23 m",18.57,unit,length_unit,original,False,ok,10.23 m,5,"[[""18.62 m"", ""33.79""], [""48.28 m"", ""87.62""], [""17.51 m"", ""31.78""], [""16.5 m"", ""29.95""], [""39.1 m"", ""70.96""]]",length_unit,original_classified
37d90651,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
23.89 m becomes 29.42
11.9 m becomes 14.65
32.31 m becomes 39.79
28.43 m becomes 35.01
Now, convert the following measurement: 14.14 m",17.41,unit,length_unit,original,False,ok,14.14 m,4,"[[""23.89 m"", ""29.42""], [""11.9 m"", ""14.65""], [""32.31 m"", ""39.79""], [""28.43 m"", ""35.01""]]",length_unit,original_classified
380a07ec,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
43.28 m becomes 38.75
46.77 m becomes 41.88
8.77 m becomes 7.85
9.84 m becomes 8.81
Now, convert the following measurement: 36.41 m",32.60,unit,length_unit,original,False,ok,36.41 m,4,"[[""43.28 m"", ""38.75""], [""46.77 m"", ""41.88""], [""8.77 m"", ""7.85""], [""9.84 m"", ""8.81""]]",length_unit,original_classified
3836e304,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
21.48 m becomes 29.03
46.38 m becomes 62.69
29.03 m becomes 39.24
15.82 m becomes 21.38
25.37 m becomes 34.29
Now, convert the following measurement: 47.98 m",64.85,unit,length_unit,original,False,ok,47.98 m,5,"[[""21.48 m"", ""29.03""], [""46.38 m"", ""62.69""], [""29.03 m"", ""39.24""], [""15.82 m"", ""21.38""], [""25.37 m"", ""34.29""]]",length_unit,original_classified
383bc6d3,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
16.99 m becomes 21.47
34.07 m becomes 43.05
18.84 m becomes 23.80
9.07 m becomes 11.46
44.47 m becomes 56.19
Now, convert the following measurement: 21.82 m",27.57,unit,length_unit,original,False,ok,21.82 m,5,"[[""16.99 m"", ""21.47""], [""34.07 m"", ""43.05""], [""18.84 m"", ""23.80""], [""9.07 m"", ""11.46""], [""44.47 m"", ""56.19""]]",length_unit,original_classified
38601470,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
10.39 m becomes 5.73
8.91 m becomes 4.91
13.96 m becomes 7.69
45.38 m becomes 25.01
Now, convert the following measurement: 47.27 m",26.05,unit,length_unit,original,False,ok,47.27 m,4,"[[""10.39 m"", ""5.73""], [""8.91 m"", ""4.91""], [""13.96 m"", ""7.69""], [""45.38 m"", ""25.01""]]",length_unit,original_classified
3936fa34,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
38.8 m becomes 37.15
24.53 m becomes 23.49
8.57 m becomes 8.21
Now, convert the following measurement: 18.84 m",18.04,unit,length_unit,original,False,ok,18.84 m,3,"[[""38.8 m"", ""37.15""], [""24.53 m"", ""23.49""], [""8.57 m"", ""8.21""]]",length_unit,original_classified
395b0b5f,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
6.89 m becomes 12.98
32.68 m becomes 61.56
21.53 m becomes 40.55
30.28 m becomes 57.04
Now, convert the following measurement: 39.76 m",74.89,unit,length_unit,original,False,ok,39.76 m,4,"[[""6.89 m"", ""12.98""], [""32.68 m"", ""61.56""], [""21.53 m"", ""40.55""], [""30.28 m"", ""57.04""]]",length_unit,original_classified
39620b21,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
32.88 m becomes 48.60
29.61 m becomes 43.77
26.56 m becomes 39.26
26.41 m becomes 39.04
38.18 m becomes 56.43
Now, convert the following measurement: 11.81 m",17.46,unit,length_unit,original,False,ok,11.81 m,5,"[[""32.88 m"", ""48.60""], [""29.61 m"", ""43.77""], [""26.56 m"", ""39.26""], [""26.41 m"", ""39.04""], [""38.18 m"", ""56.43""]]",length_unit,original_classified
39653fee,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
46.21 m becomes 59.65
49.87 m becomes 64.38
35.08 m becomes 45.29
17.11 m becomes 22.09
34.34 m becomes 44.33
Now, convert the following measurement: 19.87 m",25.65,unit,length_unit,original,False,ok,19.87 m,5,"[[""46.21 m"", ""59.65""], [""49.87 m"", ""64.38""], [""35.08 m"", ""45.29""], [""17.11 m"", ""22.09""], [""34.34 m"", ""44.33""]]",length_unit,original_classified
39b77fed,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
42.41 m becomes 35.31
34.56 m becomes 28.78
7.54 m becomes 6.28
Now, convert the following measurement: 7.62 m",6.34,unit,length_unit,original,False,ok,7.62 m,3,"[[""42.41 m"", ""35.31""], [""34.56 m"", ""28.78""], [""7.54 m"", ""6.28""]]",length_unit,original_classified
39f8142a,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
37.92 m becomes 58.42
37.31 m becomes 57.48
14.38 m becomes 22.15
39.26 m becomes 60.48
Now, convert the following measurement: 22.41 m",34.52,unit,length_unit,original,False,ok,22.41 m,4,"[[""37.92 m"", ""58.42""], [""37.31 m"", ""57.48""], [""14.38 m"", ""22.15""], [""39.26 m"", ""60.48""]]",length_unit,original_classified
3a02997b,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
38.58 m becomes 35.43
5.49 m becomes 5.04
6.35 m becomes 5.83
45.51 m becomes 41.79
Now, convert the following measurement: 28.52 m",26.19,unit,length_unit,original,False,ok,28.52 m,4,"[[""38.58 m"", ""35.43""], [""5.49 m"", ""5.04""], [""6.35 m"", ""5.83""], [""45.51 m"", ""41.79""]]",length_unit,original_classified
3a28fb1e,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
23.72 m becomes 21.84
33.48 m becomes 30.83
18.65 m becomes 17.17
6.27 m becomes 5.77
36.89 m becomes 33.97
Now, convert the following measurement: 46.37 m",42.70,unit,length_unit,original,False,ok,46.37 m,5,"[[""23.72 m"", ""21.84""], [""33.48 m"", ""30.83""], [""18.65 m"", ""17.17""], [""6.27 m"", ""5.77""], [""36.89 m"", ""33.97""]]",length_unit,original_classified
3a96bc9e,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
15.15 m becomes 28.03
23.23 m becomes 42.98
31.16 m becomes 57.65
Now, convert the following measurement: 41.93 m",77.57,unit,length_unit,original,False,ok,41.93 m,3,"[[""15.15 m"", ""28.03""], [""23.23 m"", ""42.98""], [""31.16 m"", ""57.65""]]",length_unit,original_classified
3aef986b,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
22.43 m becomes 39.83
23.42 m becomes 41.59
48.24 m becomes 85.66
Now, convert the following measurement: 38.6 m",68.55,unit,length_unit,original,False,ok,38.6 m,3,"[[""22.43 m"", ""39.83""], [""23.42 m"", ""41.59""], [""48.24 m"", ""85.66""]]",length_unit,original_classified
3b3f7d6f,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
33.7 m becomes 50.51
20.61 m becomes 30.89
44.15 m becomes 66.17
39.05 m becomes 58.53
Now, convert the following measurement: 42.07 m",63.05,unit,length_unit,original,False,ok,42.07 m,4,"[[""33.7 m"", ""50.51""], [""20.61 m"", ""30.89""], [""44.15 m"", ""66.17""], [""39.05 m"", ""58.53""]]",length_unit,original_classified
3b414f46,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
39.09 m becomes 44.37
45.47 m becomes 51.61
5.63 m becomes 6.39
13.56 m becomes 15.39
44.47 m becomes 50.47
Now, convert the following measurement: 13.03 m",14.79,unit,length_unit,original,False,ok,13.03 m,5,"[[""39.09 m"", ""44.37""], [""45.47 m"", ""51.61""], [""5.63 m"", ""6.39""], [""13.56 m"", ""15.39""], [""44.47 m"", ""50.47""]]",length_unit,original_classified
3b48a251,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
37.09 m becomes 24.00
16.1 m becomes 10.42
38.63 m becomes 25.00
8.39 m becomes 5.43
Now, convert the following measurement: 31.36 m",20.30,unit,length_unit,original,False,ok,31.36 m,4,"[[""37.09 m"", ""24.00""], [""16.1 m"", ""10.42""], [""38.63 m"", ""25.00""], [""8.39 m"", ""5.43""]]",length_unit,original_classified
3b6db97b,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
8.6 m becomes 7.92
16.44 m becomes 15.14
24.68 m becomes 22.73
6.83 m becomes 6.29
Now, convert the following measurement: 26.42 m",24.33,unit,length_unit,original,False,ok,26.42 m,4,"[[""8.6 m"", ""7.92""], [""16.44 m"", ""15.14""], [""24.68 m"", ""22.73""], [""6.83 m"", ""6.29""]]",length_unit,original_classified
3b7b3de2,"In Alice's Wonderland, a secret unit conversion is applied to measurements. For example:
20.21 m becomes 19.66
38.82 m becomes 37.77
26.67 m becomes 25.95
6.32 m becomes 6.15
34.72 m becomes 33.78
Now, convert the following measurement: 22.44 m",21.83,unit,length_unit,original,False,ok,22.44 m,5,"[[""20.21 m"", ""19.66""], [""38.82 m"", ""37.77""], [""26.67 m"", ""25.95""], [""6.32 m"", ""6.15""], [""34.72 m"", ""33.78""]]",length_unit,original_classified
