id,category,prompt,answer,prediction,is_correct,teacher,selected_solver,confidence,matched_examples,total_examples,reason,error_type
c67e461d,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
amhir fcpes fctrbj -> alice found forest
jwr aeihrej iaj iwabrb -> the ancient cat chases
kcpbr bjpshrb kax -> mouse studies map
kcpbr itrajrb erat hbmaes -> mouse creates near island
dhts staqb britrj -> bird draws secret
Now, decrypt the following text: wajjrt bjpshrb grv",hatter studies key,hatter studies gev,False,Teacher-Cipher,SubstitutionSolver,0.875,5,5,chars=18 coverage=0.88,exact_mismatch
10f1809a,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ras brwegys nissg qerhasb -> the strange queen watches
cwdghsbb pvmmvqb cvrdvg -> princess follows potion
zgdyar pvigf kec -> knight found map
jdwf fweqb ras bshwsr ksbbeys -> bird draws the secret message
wejjdr fdbhvxswb rwsebiws -> rabbit discovers treasure
Now, decrypt the following text: her fweqb zst",cat draws key,cat draws ket,False,Teacher-Cipher,SubstitutionSolver,0.9090909090909091,5,5,chars=22 coverage=0.91,exact_mismatch
5b4245de,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
tybbdi jtayiau rag -> rabbit creates key
uicfapi tayfu ocnnla -> student reads puzzle
rpdhvi deyhdpau rag -> knight imagines key
ictila tayfu jyuila -> turtle reads castle
tybbdi ftywu ybkza ldbtytg -> rabbit draws above library
Now, decrypt the following text: scaap qkllkwu ocnnla",queen follows puzzle,sueen qollows puzzle,False,Teacher-Cipher,SubstitutionSolver,0.8888888888888888,5,5,chars=22 coverage=0.89,exact_mismatch
a42848d1,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
kdhgeott iasgn tpadv -> princess found story
elp toot ldasgn iadotp -> cat sees around forest
tpsnogp edolpot qldnog -> student creates garden
tpsnogp ndolct pmo eaxadisx waaj -> student dreams the colorful book
jghqmp hclqhgot hg ylxxov -> knight imagines in valley
Now, decrypt the following text: fhbldn nhteayodt pmo tpdlgqo jov",wizard discovers the strange key,fibard discovers the strange key,False,Teacher-Cipher,SubstitutionSolver,0.9285714285714286,5,5,chars=21 coverage=0.93,exact_mismatch
1419a453,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ansbwgn blwjfa nvw fcanwlyosa fjd -> student dreams the mysterious map
nvw fjiyzjr ljttyn hlynwa -> the magical rabbit writes
nvw anljgiw tylb morroha -> the strange bird follows
vjnnwl zvjawa nvw awzlwn donyog -> hatter chases the secret potion
Now, decrypt the following text: nvw fcanwlyosa hypjlb mosgb",the mysterious wizard found,the mysterious wipard found,False,Teacher-Cipher,SubstitutionSolver,0.9583333333333334,4,4,chars=20 coverage=0.96,exact_mismatch
0ff72554,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
tkg afvtgrqjev neggl wrybv -> the mysterious queen draws
terthg gcshjrgv tkg ayiqdyh dyvthg -> turtle explores the magical castle
pqli dkyvgv qlvqwg uqhhyig -> king chases inside village
tkg afvtgrqjev terthg vggv -> the mysterious turtle sees
Now, decrypt the following text: vtewglt mjhhjbv tkg dhgugr zjjp",student follows the clever book,student mollows the clever zook,False,Teacher-Cipher,SubstitutionSolver,0.9259259259259259,4,4,chars=22 coverage=0.93,exact_mismatch
352a47ba,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
twym mylrxz rykiem dkylzu -> bird dreams around forest
pruuly myrbz upl ckgkydig nkuwke -> hatter draws the colorful potion
ulrcply dkggkbz iemly srymle -> teacher follows under garden
upl ckgkydig xkizl cylrulz -> the colorful mouse creates
Now, decrypt the following text: upl pwmmle qwes mwzckjlyz",the hidden king discovers,the hidden qing discojers,False,Teacher-Cipher,SubstitutionSolver,0.9090909090909091,4,4,chars=19 coverage=0.91,exact_mismatch
518244f1,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
xlojrlg ywobyalh xrl tyhl qlk -> teacher imagines the wise key
xrl hyivlg jox mfiifth -> the silver cat follows
wfnhl hllh xrgfnbr xftlg -> mouse sees through tower
xrl bfizla oiyjl toxjrlh -> the golden alice watches
Now, decrypt the following text: jox zglowh effq",cat dreams book,cat dreams eook,False,Teacher-Cipher,SubstitutionSolver,0.9230769230769231,4,4,chars=20 coverage=0.92,exact_mismatch
d682aabd,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
qozfieo fpkvq ae owvip -> student draws in tower
nael imjuwpiq kpwzef xkqoui -> king explores around castle
jpaexiqq rwzef kbwdi rwpiqo -> princess found above forest
oti xuidip kuaxi faqxwdipq -> the clever alice discovers
vackpf faqxwdipq eikp qxtwwu -> wizard discovers near school
Now, decrypt the following text: oti hklaxku nael xpikoiq",the magical king creates,the hagical king creates,False,Teacher-Cipher,SubstitutionSolver,0.9523809523809523,5,5,chars=22 coverage=0.95,exact_mismatch
41dc6441,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
prcbk ikevb pliiri -> mouse reads mirror
qwk blayki prcbk viejb -> the silver mouse draws
gliv jilqkb qwk pubqkilrcb vrri -> bird writes the mysterious door
jlfeiv vlbzrykib qwk jlbk xrqlrt -> wizard discovers the wise potion
Now, decrypt the following text: weqqki hrctv gkurtv xeaezk",hatter found beyond palace,hatter hound beyond palace,False,Teacher-Cipher,SubstitutionSolver,0.9565217391304348,4,4,chars=20 coverage=0.96,exact_mismatch
392bc434,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ozn tkxcikv dcaq qanktf -> the magical bird dreams
mwcxzo ankqf dneywq vcdakae -> knight reads beyond library
mwcxzo nblvyanf ozn kwicnwo foyae -> knight explores the ancient story
opaovn fnnf foyae -> turtle sees story
fopqnwo nblvyanf dyym -> student explores book
Now, decrypt the following text: rcgkaq nblvyanf ozn qkam mne",wizard explores the dark key,rigard explores the dark key,False,Teacher-Cipher,SubstitutionSolver,0.9166666666666666,5,5,chars=20 coverage=0.92,exact_mismatch
183e90da,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
qcrztcf mfeqcu uczfcq -> teacher writes secret
zrq zfcrqcu qtc kfegtq kjjp -> cat creates the bright book
frkkeq uccu qtfjdgt aekfrfl -> rabbit sees through library
frkkeq ztrucu hcuurgc -> rabbit chases message
Now, decrypt the following text: hjduc xjdbn grfncb",mouse found garden,mouse xoubn garneb,False,Teacher-Cipher,SubstitutionSolver,0.6875,4,4,chars=17 coverage=0.69,exact_mismatch
db677e8c,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
eid honqdj iteedj ajdtch -> the silver hatter dreams
xopb gtevidh eid fjobie ctl -> king watches the bright map
xpobie ajdtch eid vkjowkh fwwx -> knight dreams the curious book
ykddp ajdtch pdtj btjadp -> queen dreams near garden
edtvidj hddh vjshetn -> teacher sees crystal
Now, decrypt the following text: eid atjx ajtbwp mwnnwgh",the dark dragon follows,the dark dragon mollows,False,Teacher-Cipher,SubstitutionSolver,0.95,5,5,chars=22 coverage=0.95,exact_mismatch
acf4ac58,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
pzdxuv biib dzbdki wgbvfi -> knight sees inside castle
kqgxhz biib cmttfi -> dragon sees puzzle
vui bdfeiq ugvviq wugbib -> the silver hatter chases
Now, decrypt the following text: ndqk shmzk vqigbmqi",bird found treasure,nird sound treasure,False,Teacher-Cipher,SubstitutionSolver,0.8823529411764706,3,3,chars=18 coverage=0.88,exact_mismatch
5785a3bd,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
riy zyjvyr tvgajyzz hvgryz -> the secret princess writes
nagwir ybtlsvyz rvyezqvy -> knight explores treasure
jer zrqogyz evsqao kgllewy -> cat studies around village
ngaw msllshz jezrly -> king follows castle
ovewsa msqao nyf -> dragon found key
Now, decrypt the following text: riy jslsvmql veddgr ogzjskyvz",the colorful rabbit discovers,the colorful raddit discovers,False,Teacher-Cipher,SubstitutionSolver,0.9230769230769231,5,5,chars=21 coverage=0.92,exact_mismatch
acc0955e,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
jfeewy csbuhvwyb kncwy mfycwn -> hatter discovers under garden
ufe slfmsnwb ejw bwuywe rheshn -> cat imagines the secret potion
cyfmhn cywflb uygbefp -> dragon dreams crystal
Now, decrypt the following text: zsyc cywflb ejw cfyi eywfbkyw",bird dreams the dark treasure,zird dreams the dari treasure,False,Teacher-Cipher,SubstitutionSolver,0.92,3,3,chars=18 coverage=0.92,exact_mismatch
279d4423,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
znque bjhoqeb jie zauqeaj fzv -> alice studies the ancient map
izjjey qfzkqaeb febbzke -> hatter imagines message
rqak yezob febbzke -> king reads message
Now, decrypt the following text: yzmmqj cgnngsb jie beuyej vgjqga",rabbit follows the secret potion,rammit cgllgss the secret pgtign,False,Teacher-Cipher,SubstitutionSolver,0.7142857142857143,3,3,chars=16 coverage=0.71,exact_mismatch
b318276f,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
dmsxvmt mfyqatmb dvm bdtsgkm yuwwqm -> teacher explores the strange puzzle
sqixm xvsbmb osy -> alice chases map
dvm kaqzmg xsd csdxvmb -> the golden cat watches
xsd ztmsob gmst bxvaaq -> cat dreams near school
ciwstz bduzimb staugz esqqmr -> wizard studies around valley
Now, decrypt the following text: lummg paqqacb gmst ysqsxm",queen follows near palace,lueen pollows near palace,False,Teacher-Cipher,SubstitutionSolver,0.9090909090909091,5,5,chars=21 coverage=0.91,exact_mismatch
a8fe78df,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
elvbycl eyye nkaelum -> student sees crystal
lvklmy noueye fyeeuiy -> turtle chases message
qhkb bkuse loy idmbyc eldka -> bird draws the golden story
loy ehmpyk oullyk rdvcb -> the silver hatter found
Now, decrypt the following text: loy nmypyk elvbycl ygzmdkye",the clever student explores,the clever student egzlores,False,Teacher-Cipher,SubstitutionSolver,0.9166666666666666,4,4,chars=20 coverage=0.92,exact_mismatch
930cb6bd,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
gluuh moiiojf wleeiu -> queen follows puzzle
krhx qzucvf pcfaiu -> king dreams castle
gluuh qzucvf rh pcfaiu -> queen dreams in castle
ayu fupzua ycaauz fuuf -> the secret hatter sees
Now, decrypt the following text: cirpu udwiozuf ayu fupzua woaroh",alice explores the secret potion,alice edplores the secret potion,False,Teacher-Cipher,SubstitutionSolver,0.9642857142857143,4,4,chars=21 coverage=0.96,exact_mismatch
354915e0,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
palz ihhi asiazh yrjsutas -> bird sees inside mountain
ueh fkhnhl ujlukh fetihi -> the clever turtle chases
ojhhs flhtuhi vjbbkh -> queen creates puzzle
Now, decrypt the following text: zltqrs wlauhi mrlhiu",dragon writes forest,draqon writes morest,False,Teacher-Cipher,SubstitutionSolver,0.8333333333333334,3,3,chars=19 coverage=0.83,exact_mismatch
5f0da536,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ftrspw mturxuq xku vtnskx qumtux -> dragon creates the bright secret
xku mdtnpdq vntf quuq -> the curious bird sees
krxxut mkrquq rtpdwf yptuqx -> hatter chases around forest
mrx narsnwuq rvpbu nqzrwf -> cat imagines above island
Now, decrypt the following text: xku mpzptydz inws turfq",the colorful king reads,the colorful iing reads,False,Teacher-Cipher,SubstitutionSolver,0.95,4,4,chars=18 coverage=0.95,exact_mismatch
6e4afac0,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
zlkvwql zwwz lnw ouzlwesbkz ytzlxw -> student sees the mysterious castle
lnw zwyewl txsyw rtlynwz -> the secret alice watches
ikwwq yewtlwz vbbe -> queen creates door
etmmsl sotgsqwz vbbe -> rabbit imagines door
lnw mesgnl ikwwq abkqv -> the bright queen found
Now, decrypt the following text: etmmsl abxxbrz jwu",rabbit follows key,rabbit follows jey,False,Teacher-Cipher,SubstitutionSolver,0.9375,5,5,chars=20 coverage=0.94,exact_mismatch
09bb197a,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
jiddxc friufhxl fh mieikx -> hatter imagines in palace
ldpwxhd cxiwl djx lfenxc rim -> student reads the silver map
gfcw cxiwl ldyca -> bird reads story
djx lfenxc wciuyh kjilxl -> the silver dragon chases
Now, decrypt the following text: sfvicw wcxirl djx kpcfypl mydfyh",wizard dreams the curious potion,sivard dreams the curious potion,False,Teacher-Cipher,SubstitutionSolver,0.9285714285714286,4,4,chars=19 coverage=0.93,exact_mismatch
4af42bde,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
kseft vbhftf dbt kzfdtwpsef fdswz -> mouse chases the mysterious story
dbt vrtctw jplhwi jwpdtf -> the clever wizard writes
jplhwi osrrsjf gsdpsm -> wizard follows potion
dbt ihwn ypwi wthif -> the dark bird reads
Now, decrypt the following text: vhd osemi dbt khapvhr ahwitm",cat found the magical garden,cat found the maaical aarden,False,Teacher-Cipher,SubstitutionSolver,0.9166666666666666,4,4,chars=22 coverage=0.92,exact_mismatch
6d4977ec,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
qru nzcu bxzkgucc noqgruc -> the wise princess watches
roqqux axonc mzxxvx -> hatter draws mirror
mvycu noqgruc mzxxvx -> mouse watches mirror
syuuk axonc wufvka goju -> queen draws beyond cave
Now, decrypt the following text: syuuk axuomc qru aoxt mzxxvx",queen dreams the dark mirror,queen dreams the dart mirror,False,Teacher-Cipher,SubstitutionSolver,0.9583333333333334,4,4,chars=19 coverage=0.96,exact_mismatch
70259bd0,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ychm brvolzf vlz fvhrkxz vhzrfdhz -> bird watches the strange treasure
vlz mrhu bcgrhm ohzrvzf -> the dark wizard creates
rjcoz ohzrvzf dkmzh jcyhrht -> alice creates under library
rjcoz sqdkm vlz rkoczkv yqqu -> alice found the ancient book
uckx fzzf vlz xqjmzk yqqu -> king sees the golden book
Now, decrypt the following text: vdhvjz zinjqhzf vlz yhcxlv ohtfvrj",turtle explores the bright crystal,turtle einlores the bright crystal,False,Teacher-Cipher,SubstitutionSolver,0.9333333333333333,5,5,chars=20 coverage=0.93,exact_mismatch
a046499f,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
djppyt vulqi rutyuq -> rabbit found potion
tldtkn idjmh tcn bwhtndyulh htudw -> turtle draws the mysterious story
jkyzn htliynh jpugn zjgn -> alice studies above cave
xqyect zdnjtnh tcn hnzdnt vudnht -> knight creates the secret forest
tcn hykgnd flnnq zdnjtnh -> the silver queen creates
Now, decrypt the following text: xqyect narkudnh iuud",knight explores door,knight eaplores door,False,Teacher-Cipher,SubstitutionSolver,0.9444444444444444,5,5,chars=23 coverage=0.94,exact_mismatch
f68bcf46,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
hoeens fsdtnmf ohrdat fpqrrv -> rabbit studies around school
thogra thoif oerbm fpqrrv -> dragon draws above school
sdhsvm lrdat nafntm bnvvogm -> turtle found inside village
thogra mujvrhmf woj -> dragon explores map
Now, decrypt the following text: hoeens ihnsmf sqm qnttma jdccvm",rabbit writes the hidden puzzle,rabbit writes the hidden puccle,False,Teacher-Cipher,SubstitutionSolver,0.9259259259259259,4,4,chars=21 coverage=0.93,exact_mismatch
0d55039a,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
rxyefwoo owwo ujxbwe -> princess sees garden
iwjfcwx xwjbo icw fpwvwx zmxwoi -> teacher reads the clever forest
kyxb ygjuyewo icw ayow ujxbwe -> bird imagines the wise garden
Now, decrypt the following text: teyuci zmqeb qebwx zmxwoi",knight found under forest,tnight foqnd qnder forest,False,Teacher-Cipher,SubstitutionSolver,0.8636363636363636,3,3,chars=19 coverage=0.86,exact_mismatch
79450a97,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ambpyz rsbprzxu dox udmbzpx ayym -> dragon imagines the strange door
dox jywymtiw udiaxzd mxbau -> the colorful student reads
qrzp tywwyku dox abmq qxv -> king follows the dark key
bwrjx jobuxu pbmaxz -> alice chases garden
Now, decrypt the following text: udiaxzd jmxbdxu cxvyza ujoyyw",student creates beyond school,student creates ceyond school,False,Teacher-Cipher,SubstitutionSolver,0.9615384615384616,4,4,chars=19 coverage=0.96,exact_mismatch
e7c7010f,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
qrg tjkpga tqedgwq gfnkoagt -> the silver student explores
qeaqkg iokkoyt qrg clsjblk sladgw -> turtle follows the magical garden
rlqqga daglct cgttlsg -> hatter dreams message
Now, decrypt the following text: tqedgwq yajqgt tqoau",student writes story,student writes storu,False,Teacher-Cipher,SubstitutionSolver,0.9444444444444444,3,3,chars=20 coverage=0.94,exact_mismatch
24d5d3da,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
fuq lcqpqm kjyimg kifluqr -> the clever wizard watches
ozarq gmqior rqlmqf -> mouse dreams secret
middjf gmikr vqim nimgqv -> rabbit draws near garden
saqqv rfagjqr fuq dmjnuf tzmqrf -> queen studies the bright forest
Now, decrypt the following text: fqiluqm gmqior fuq dmjnuf eayycq",teacher dreams the bright puzzle,teacher dreams the bright euzzle,False,Teacher-Cipher,SubstitutionSolver,0.9642857142857143,4,4,chars=21 coverage=0.96,exact_mismatch
39918d5b,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
vzuejfz yjgev zcj rgtnhgb vjhyjz -> student reads the magical secret
hgz yjgev ufejy ilyjvz -> cat reads under forest
zcj vjhyjz kfntcz eygxv -> the secret knight draws
synfhjvv ilufe hymvzgb -> princess found crystal
zcj gfhnjfz kfntcz hyjgzjv -> the ancient knight creates
Now, decrypt the following text: zuyzbj jwsblyjv hymvzgb",turtle explores crystal,turtle ewplores crystal,False,Teacher-Cipher,SubstitutionSolver,0.9523809523809523,5,5,chars=20 coverage=0.95,exact_mismatch
f18522a6,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
chllqx tazzajm lcq mqyxql yxfmlhz -> hatter follows the secret crystal
mlegqbl mlegkqm bqhx kmzhbg -> student studies near island
lqhycqx yxqhlqm hxaebg lajqx -> teacher creates around tower
pxkbyqmm gkmyaoqxm lxqhmexq -> princess discovers treasure
Now, decrypt the following text: gxhwab jhlycqm lcq mlxhbwq rqf",dragon watches the strange key,drawon watches the stranwe rey,False,Teacher-Cipher,SubstitutionSolver,0.8846153846153846,4,4,chars=18 coverage=0.88,exact_mismatch
19fdeffb,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
roqdt vtlkd ms optls -> mouse reads in ocean
zmalvk mrlcmstd pvidnlj -> wizard imagines crystal
net lspmtsn nqvnjt kvlzd -> the ancient turtle draws
elnntv zlnpetd lvoqsk roqsnlms -> hatter watches around mountain
Now, decrypt the following text: net rlcmplj uvmsptdd zlnpetd",the magical princess watches,the magical urincess watches,False,Teacher-Cipher,SubstitutionSolver,0.96,4,4,chars=18 coverage=0.96,exact_mismatch
550bb9ef,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
sbggk xwvvwio zwjewk -> queen follows potion
fwbog oggo ojwqr -> mouse sees story
fwbog mpyogo fyz -> mouse chases map
jpg ogmqgj pyjjgq ojbcego -> the secret hatter studies
iedyqc qgyco ekoecg xwqgoj -> wizard reads inside forest
Now, decrypt the following text: leqc xwvvwio ojwqr",bird follows story,lird follows story,False,Teacher-Cipher,SubstitutionSolver,0.9375,5,5,chars=20 coverage=0.94,exact_mismatch
f5bd70c7,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
vrcdet jngyaejf qwj paytjs qejdfhej -> wizard explores the golden treasure
qwj xmfqjerahf tedpas verqjf -> the mysterious dragon writes
dyruj uejdqjf dbaoj udfqyj -> alice creates above castle
Now, decrypt the following text: lhjjs uejdqjf dbaoj vastjeydst",queen creates above wonderland,lueen creates above wonderland,False,Teacher-Cipher,SubstitutionSolver,0.9629629629629629,3,3,chars=22 coverage=0.96,exact_mismatch
52d3dfa9,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ztizlx xrblpixo zmx oziqswx kppi -> turtle explores the strange door
qlacx xrblpixo sxqi bqlqcx -> alice explores near palace
ysawmz ajqwasxo cieozql -> knight imagines crystal
qlacx oztkaxo zmx jeozxiapto btddlx -> alice studies the mysterious puzzle
zxqcmxi kixqjo oxcixz -> teacher dreams secret
Now, decrypt the following text: kiqwps fptsk vxepsk fpixoz",dragon found beyond forest,dragon found veyond forest,False,Teacher-Cipher,SubstitutionSolver,0.8695652173913043,5,5,chars=20 coverage=0.87,exact_mismatch
cb7e15f1,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
knsvg htwyd sy nsiekej -> alice found in library
bxg vtntehwn knsvg pbwdsgp -> the colorful alice studies
xkbbge zesbgp bxg dkel qkm -> hatter writes the dark map
Now, decrypt the following text: bxg psnrge lysaxb degkqp",the silver knight dreams,the silrer kniaht dreams,False,Teacher-Cipher,SubstitutionSolver,0.9047619047619048,3,3,chars=20 coverage=0.90,exact_mismatch
84153a72,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
emy nqppqlv vyqbh -> cat follows story
wdbf dxmrdsjv wqqg -> bird imagines book
yij vjebjy emy fbmlv -> the secret cat draws
imyyjb lmyeijv yij xhvyjbdqzv xdbbqb -> hatter watches the mysterious mirror
Now, decrypt the following text: gdsr bjmfv yij ezbdqzv xmk",king reads the curious map,king reads the curious mak,False,Teacher-Cipher,SubstitutionSolver,0.9545454545454546,4,4,chars=20 coverage=0.95,exact_mismatch
b50a79c8,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
yvi cawyipdjfw wyfoiky pizow -> the mysterious student reads
mkdqvy dczqdkiw yvi epdqvy xfuuni -> knight imagines the bright puzzle
bfiik lpdyiw zpjfko tdnnzqi -> queen writes around village
Now, decrypt the following text: yizsvip hjnnjlw ypizwfpi",teacher follows treasure,teasher hollows treasure,False,Teacher-Cipher,SubstitutionSolver,0.9090909090909091,3,3,chars=22 coverage=0.91,exact_mismatch
7f3444dc,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
chp bmxp iazovk imxgvqpax -> the wise dragon discovers
azllmc xppx zlvqp jvapxc -> rabbit sees above forest
chp gvsvajws cpzghpa gapzcpx -> the colorful teacher creates
Now, decrypt the following text: chp ovsipk dvwxp iapzdx",the golden mouse dreams,the golden douse dreads,False,Teacher-Cipher,SubstitutionSolver,0.9,3,3,chars=18 coverage=0.90,exact_mismatch
c1ebc77e,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
wyuzmbkk ogjmsbk jsypqas wgegmb -> princess watches through palace
jsb sunnbz ruyn fpeepok -> the hidden bird follows
nygapz fpqzn mytkjge -> dragon found crystal
Now, decrypt the following text: ruyn nygok iuyypy",bird draws mirror,bird draws iirror,False,Teacher-Cipher,SubstitutionSolver,0.9333333333333333,3,3,chars=19 coverage=0.93,exact_mismatch
25cd4dab,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ejq zsrqxc jdthx mrdsjsn -> cat writes above library
qwsqmx krcethxsc oxjs qtzxs -> turtle discovers near tower
qvx dsrpvq utwcx atwok -> the bright mouse found
Now, decrypt the following text: iorpvq sxjkc qvx ptmkxo ywggmx",knight reads the golden puzzle,inight reads the golden yuggle,False,Teacher-Cipher,SubstitutionSolver,0.8461538461538461,3,3,chars=20 coverage=0.85,exact_mismatch
1b5a086b,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
paylvhjj rquvihj uahqjgah -> princess watches treasure
paylvhjj nyjvswhaj uih mayxiu msse -> princess discovers the bright book
iquuha naqrj uih vohwha jhvahu -> hatter draws the clever secret
qoyvh tsgln mhfsln vqjuoh -> alice found beyond castle
Now, decrypt the following text: vqu tsoosrj qasgln bsgluqyl",cat follows around mountain,cat follows around bountain,False,Teacher-Cipher,SubstitutionSolver,0.9583333333333334,4,4,chars=21 coverage=0.96,exact_mismatch
b7fd51b5,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
zbppcx nccn pzc dvnpcxlesn dlxxex -> hatter sees the mysterious mirror
gxbfeh npsglcn lh qbmmcv -> dragon studies in valley
jlhf ixlpcn lh deshpblh -> king writes in mountain
wlxg oemmein jcv -> bird follows key
Now, decrypt the following text: jhlfzp glnreqcxn bweqc rbqc",knight discovers above cave,knight disrovers above rave,False,Teacher-Cipher,SubstitutionSolver,0.9166666666666666,4,4,chars=20 coverage=0.92,exact_mismatch
361cfce9,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
kjb idmubdk qvbbd esitr -> the ancient queen draws
agvrb rbbr ksbirvsb -> mouse sees treasure
sinnuk ygffgtr aih -> rabbit follows map
jikkbs rbbr kjb mfbwbs mirkfb -> hatter sees the clever castle
Now, decrypt the following text: esicgd esitr kjb turb aussgs",dragon draws the wise mirror,dracon draws the wise mirror,False,Teacher-Cipher,SubstitutionSolver,0.9583333333333334,4,4,chars=20 coverage=0.96,exact_mismatch
b088f1d9,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ftu xubguf lgskpj lnxbpvugx -> the secret dragon discovers
fogfcu bgusfux ftu xfgsjku ksgluj -> turtle creates the strange garden
xfolujf bgusfux ftu tnlluj bsxfcu -> student creates the hidden castle
Now, decrypt the following text: ftu tnlluj dpoxu lgsax",the hidden mouse draws,the hidden douse draas,False,Teacher-Cipher,SubstitutionSolver,0.8947368421052632,3,3,chars=15 coverage=0.89,exact_mismatch
b96424a0,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
cbpg jyxzf iha fawyai dvibvp -> king draws the secret potion
iaxwhay whxfaf wxfioa -> teacher chases castle
yxrrbi jbfwvkayf iha rybghi dvibvp -> rabbit discovers the bright potion
cbpg whxfaf iha rybghi dvibvp -> king chases the bright potion
dybpwaff bnxgbpaf iha woakay wxfioa -> princess imagines the clever castle
Now, decrypt the following text: nvsfa fisjbaf fivyu",mouse studies story,mosse stsdies storu,False,Teacher-Cipher,SubstitutionSolver,0.8235294117647058,5,5,chars=19 coverage=0.82,exact_mismatch
074f618a,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
hrodci nejusl upwxj zuxj -> knight dreams above cave
umozj kwmmwvl icewydc lzcwwm -> alice follows through school
zui vuizcjl icj lieurdj kwejli -> cat watches the strange forest
ijuzcje veoijl nwwe -> teacher writes door
Now, decrypt the following text: liynjri jagmwejl rjue gumuzj",student explores near palace,student eaglores near galace,False,Teacher-Cipher,SubstitutionSolver,0.88,4,4,chars=20 coverage=0.88,exact_mismatch
21bd1251,cipher,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
amxbg idxpgq pcg ixqg wsdgqp -> alice writes the wise forest
ysjqg iapbcgq ygqqafg -> mouse watches message
pgabcgd gtemsdgq adsjlz eamabg -> teacher explores around palace
pgabcgd dgazq adsjlz baqpmg -> teacher reads around castle
ixkadz bcaqgq hgnslz xqmalz -> wizard chases beyond island
Now, decrypt the following text: pjdpmg zxqbsrgdq ejkkmg",turtle discovers puzzle,turtle discorers puzzle,False,Teacher-Cipher,SubstitutionSolver,0.9523809523809523,5,5,chars=22 coverage=0.95,exact_mismatch
